总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
奔驰E级 2016款 E 260 敞篷轿跑车 灵动版(进口),奔驰E级,2016款,55.00,78.00,2016-11,0.98万公里,重庆,国四,自动,22000元（车价x4%，最低3500元） ,奔驰(进口),中大型车,2.0T 211马力 L4,7档手自一体变速箱(AT),2门4座软顶敞篷车,4746/1786/1396,2760,-,-,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,-,电子液压助力,四连杆独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/40 R18,255/35 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,无,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeep牧马人 2015款 3.0L 四门舒享版 Sahara(进口),Jeep牧马人,2015款,40.00,49.90,2015-06,3.28万公里,重庆,国四,自动,16000元（车价x4%，最低3500元） ,Jeep(进口),中型SUV,3.0L 234马力 V6,5档手自一体变速箱(AT),4门5座SUV,4751/1877/1840,2947,498,-,3.0,自然吸气,V6,234,285,汽油,92号,多点电喷,国四,分时四驱,机械液压助力,五连杆整体桥式非独立悬架，前稳定杆,五连杆整体桥式非独立悬架，带稳定杆,通风盘式,盘式,-,245/75 R17,245/75 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,奥迪A4L,2016款,24.80,34.00,2016-07,2.93万公里,重庆,国四,自动,9920元（车价x4%，最低3500元） ,一汽-大众奥迪,中型车,2.0T 180马力 L4,8档无级变速箱(CVT),4门5座三厢车,4761/1826/1439,2869,480,1600,2.0,涡轮增压,L4,180,320,汽油,95号,混合喷射,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
奥迪A6L 2009款 2.0 TFSI 手动标准型,奥迪A6L,2009款,12.00,40.40,2009-09,11.4万公里,涪陵区,国四,手动,4800元（车价x4%，最低3500元） ,一汽-大众奥迪,中大型车,2.0T 170马力 L4,6档手动变速箱(MT),4门5座三厢车,5035/1855/1485,2945,501,1715,2.0,涡轮增压,L4,170,280,汽油,95号,直喷,国四,-,机械液压助力,轻质四连杆式独立悬,梯形连杆式独立悬架,通风盘式,通风盘式,-,225/55 R16,225/55 R16,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,0
奔驰C级 2016款 C 200 轿跑版(进口),奔驰C级,2016款,38.00,41.60,2016-09,0.89万公里,重庆,国五,自动,15200元（车价x4%，最低3500元） ,奔驰(进口),中型车,2.0T 184马力 L4,7档手自一体变速箱(AT),2门4座硬顶跑车,4708/1810/1401,2840,-,-,2.0,涡轮增压,L4,184,300,汽油,95号,直喷,国五,-,电动助力,多连杆独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,245/40 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/无,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
本田凌派 2013款 1.8L 自动豪华版,本田凌派,2013款,7.88,14.60,2013-11,6.95万公里,涪陵区,国四,自动,3500元（车价x4%，最低3500元） ,广汽本田,紧凑型车,1.8L 139马力 L4,5档自动变速箱(AT),4门5座三厢车,4650/1750/1505,2650,588,1300,1.8,自然吸气,L4,139,172,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
江淮瑞风S3 2014款 1.5L 手动豪华智能型,江淮瑞风S3,2014款,5.20,8.10,2015-01,3.2万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,小型SUV,1.5L 113马力 L4,6档手动变速箱(MT),5门5座SUV,4325/1765/1660,2560,600,1210,1.5,自然吸气,L4,113,146,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪铁龙世嘉 2014款 VTS版 1.6L 手动品尚型,雪铁龙世嘉,2014款,5.90,12.40,2014-06,2.53万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4588/1773/1486,2610,481,-,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Smartsmart fortwo 2012款 1.0 MHD 硬顶标准版,Smartsmart,fortwo,6.25,12.50,2013-07,2.8万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,smart,微型车,1.0L 70马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1565,1867,220-34,750,1.0,自然吸气,L3,70,92,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,155/60 R15,175/55 R15,正常/正常,正常/无,正常/无,无,标配,无,无,标配,标配,无,无,无,无,无,标配,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
起亚K3S 2014款 1.6L 手动GLS,起亚K3S,2014款,6.60,12.50,2014-05,3.7万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),5门5座两厢车,4365/1780/1460,2700,-,1260,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
雪铁龙爱丽舍 2014款 1.6L 手动时尚型,雪铁龙爱丽舍,2014款,5.10,9.10,2015-02,2.3万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4427/1748/1476,2652,485,1150,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
福特福克斯 2012款 三厢 1.6L 自动风尚型,福特福克斯,2012款,7.48,15.60,2013-12,5.8万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4534/1823/1483,2648,530,1338,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0
福特福克斯 2012款 两厢 1.6L 自动舒适型,福特福克斯,2012款,7.70,14.20,2014-08,0.81万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
起亚KX3 2015款 1.6L 手动两驱GLS,起亚KX3,2015款,7.38,12.80,2015-10,3.3万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,小型SUV,1.6L 125马力 L4,6档手动变速箱(MT),5门5座SUV,4270/1780/1630,2590,-,1275,1.6,自然吸气,L4,125,151,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/65 R16,205/65 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
江淮瑞风S5 2013款 2.0T 手动尊享版,江淮瑞风S5,2013款,4.50,12.50,2013-11,7.45万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,紧凑型SUV,2.0T 177马力 L4,6档手动变速箱(MT),5门5座SUV,4475/1840/1680,2645,505-11,1505,2.0,涡轮增压,L4,177,265,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0
福特福克斯 2012款 三厢 1.6L 自动舒适型,福特福克斯,2012款,7.20,14.20,2014-05,7万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4534/1823/1483,2648,530,1338,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0
长安CS35 2015款 1.6L 手动豪华型 国IV,长安CS35,2015款,5.50,9.00,2015-06,3.5万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型SUV,1.6L 125马力 L4,5档手动变速箱(MT),5门5座SUV,4160/1810/1670,2560,-,1270,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
福特福克斯 2012款 两厢 1.6L 自动舒适型,福特福克斯,2012款,7.77,14.20,2014-12,2.2万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308,2014款,5.40,11.50,2014-09,5.8万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4558/1805/1505,2612,565,1325,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
标致301 2014款 1.6L 手动舒适版,标致301,2014款,4.40,9.20,2014-05,3.55万公里,涪陵区,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4442/1748/1476,2652,485,1150,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架+横向稳定杆,可变形横梁式准独立后悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0
雪铁龙世嘉 2012款 三厢 1.6L 手动品尚型,雪铁龙世嘉,2012款,4.80,11.60,2013-01,6.7万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4588/1773/1486,2610,481,1331,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
起亚K2 2015款 三厢 1.4L MT GLS,起亚K2,2015款,5.28,8.50,2015-11,2.7万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,小型车,1.4L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4378/1700/1460,2570,-,1039,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,哈弗H6,2014款,7.60,14.00,2014-10,6万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4649/1852/1710,2680,808-20,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0
别克凯越 2013款 1.5L 手动尊享型,别克凯越,2013款,5.70,11.50,2014-09,1.65万公里,涪陵区,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1210,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
雪铁龙C4L 2013款 1.6THP 自动劲智版,雪铁龙C4L,2013款,8.38,18.40,2013-07,5.66万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6T 163马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4620/1780/1498,2710,435,1435,1.6,涡轮增压,L4,163,240,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架+横向稳定杆,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
福特福克斯 2012款 三厢 1.6L 自动风尚型,福特福克斯,2012款,7.20,15.60,2014-10,9.1万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4534/1823/1483,2648,530,1338,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
荣威550 2012款 550 1.8L 自动超值版,荣威550,2012款,5.30,15.20,2013-01,8.16万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8L 133马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4624/1827/1480,2705,452,-,1.8,自然吸气,L4,133,170,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,1
斯柯达明锐 2012款 1.6L 手动逸杰版,斯柯达明锐,2012款,6.00,13.90,2013-09,7.93万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),5门5座掀背车,4569/1769/1462,2578,560-13,1285,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,加装,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2
福特福克斯 2012款 两厢 1.6L 自动风尚型,福特福克斯,2012款,7.60,15.60,2013-03,8.1万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
雪铁龙世嘉 2013款 三厢 1.6L 自动品尚型,雪铁龙世嘉,2013款,6.60,12.80,2014-01,4.49万公里,万州区,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4588/1773/1486,2610,481,1350,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
